"COMIDv2_JR","lat","lon","samp_year","STATE_AB","obs_spec","HU4_ZoneID","HU8_ZoneID","HU12_ZoneID","exp_rich","StreamOrde","order_class","samp_length","width.x","width.y","width","area"
13122552,45.76923459,-91.24571066,2001,"WI",5,"HU4_27","HU8_142","HU12_11201",5.246,4,"MID",3218.688,NA,41.55,41.55,0.1337364864
13132185,45.12877374,-90.29240615,2004,"WI",18,"HU4_55","HU8_378","HU12_13339",22.155,3,"MID",366,NA,11.66,11.66,0.00426756
13133451,44.68650325,-90.68604367,2004,"WI",14,"HU4_55","HU8_378","HU12_19674",14,3,"MID",160,4.6,NA,4.6,0.000736
13133497,44.68290237,-90.73675631,2004,"WI",9,"HU4_55","HU8_378","HU12_19674",9.658,2,"HW",107,3.2,NA,3.2,0.0003424
13133509,44.66162964,-90.6966212,2004,"WI",17,"HU4_55","HU8_378","HU12_19674",18.994,3,"MID",203,5.8,NA,5.8,0.0011774
13133569,44.63737075,-90.73648191,2004,"WI",11,"HU4_55","HU8_378","HU12_19674",11,2,"HW",107,2.7,NA,2.7,0.0002889
13133605,44.63208352,-90.71822649,2004,"WI",18,"HU4_55","HU8_378","HU12_19676",18,3,"MID",363,10.4,NA,10.4,0.0037752
13133667,44.599204,-90.4054312,2002,"WI",17,"HU4_55","HU8_378","HU12_12151",17.995,3,"MID",NA,NA,6.09,6.09,NA
13133791,44.56626835,-90.69766199,2004,"WI",13,"HU4_55","HU8_378","HU12_19676",13,2,"HW",160,4.8,NA,4.8,0.000768
13133847,44.56207437,-90.74017953,2004,"WI",16,"HU4_55","HU8_378","HU12_19676",16.996,3,"MID",501,14.1,NA,14.1,0.0070641
13134041,44.51075992,-90.71126614,2002,"WI",13,"HU4_55","HU8_378","HU12_19676",13,4,"MID",NA,NA,17.67,17.67,NA
13135701,44.49561722,-90.26215189,2004,"WI",14,"HU4_55","HU8_378","HU12_12141",18.487,2,"HW",350,3.1,NA,3.1,0.001085
13135923,44.46281442,-90.76013634,2004,"WI",2,"HU4_55","HU8_378","HU12_19678",2,2,"HW",117,3.5,NA,3.5,0.0004095
13135953,44.45161804,-90.3085711,2004,"WI",15,"HU4_55","HU8_378","HU12_12142",16.992,3,"MID",363,10.4,NA,10.4,0.0037752
13136031,44.44044323,-90.39592753,2004,"WI",4,"HU4_55","HU8_378","HU12_12144",4,2,"HW",160,4.6,NA,4.6,0.000736
13136167,44.40741917,-90.23078114,2004,"WI",20,"HU4_55","HU8_378","HU12_12141",47.98,3,"MID",262,16.5,NA,16.5,0.004323
13136249,44.39951717,-90.44169581,2004,"WI",2,"HU4_55","HU8_378","HU12_12146",2,1,"HW",96,2.7,NA,2.7,0.0002592
13136285,44.38905666,-90.76685503,2001,"WI",3,"HU4_55","HU8_378","HU12_19678",3,2,"HW",40,NA,NA,NA,NA
13136323,44.38820031,-90.18753407,2001,"WI",12,"HU4_55","HU8_378","HU12_12143",14.244,2,"HW",NA,NA,NA,NA,NA
13136357,44.36915622,-90.61660037,2004,"WI",8,"HU4_55","HU8_378","HU12_12150",9.974,2,"HW",107,2.7,NA,2.7,0.0002889
13136387,44.35226255,-90.34290424,2004,"WI",4,"HU4_55","HU8_378","HU12_12145",4,2,"HW",149,4.3,NA,4.3,0.0006407
13136481,44.34519168,-90.83730473,2001,"WI",2,"HU4_55","HU8_378","HU12_10346",2,1,"HW",28,NA,NA,NA,NA
13136553,44.31450114,-90.80962638,2004,"WI",6,"HU4_55","HU8_378","HU12_19679",6,2,"HW",277,NA,NA,NA,NA
13136571,44.31341804,-90.95802459,2001,"WI",2,"HU4_55","HU8_378","HU12_10345",2,1,"HW",90,NA,NA,NA,NA
13136593,44.29960276,-90.55817855,2004,"WI",4,"HU4_55","HU8_378","HU12_12150",4,3,"MID",137,2.7,NA,2.7,0.0003699
13136629,44.29447906,-90.93807343,2001,"WI",2,"HU4_55","HU8_378","HU12_10345",2,3,"MID",36,NA,9.35,9.35,0.0003366
13136641,44.2910635,-90.90382471,2001,"WI",4,"HU4_55","HU8_378","HU12_10345",4,3,"MID",52,NA,8.83,8.83,0.00045916
13136661,44.27607949,-90.69870115,2004,"WI",4,"HU4_55","HU8_378","HU12_19679",4,1,"HW",96,3,NA,3,0.000288
13136675,44.27415044,-90.87696327,2001,"WI",6,"HU4_55","HU8_378","HU12_10345",6,4,"MID",74,NA,8.63,8.63,0.00063862
13136825,44.19579328,-90.82534568,2001,"WI",10,"HU4_55","HU8_378","HU12_19683",10,4,"MID",130,NA,9.01,9.01,0.0011713
13136829,44.19150441,-90.63062613,2001,"WI",6,"HU4_55","HU8_378","HU12_19682",6,2,"HW",28,NA,NA,NA,NA
13136841,44.18898024,-90.68082008,2001,"WI",6,"HU4_55","HU8_378","HU12_19682",6,3,"MID",64,NA,7.06,7.06,0.00045184
13136865,44.18906688,-90.72555049,2001,"WI",5,"HU4_55","HU8_378","HU12_19682",5,3,"MID",100,NA,7.8,7.8,0.00078
13136869,44.18448692,-90.62887938,2001,"WI",4,"HU4_55","HU8_378","HU12_19682",4,2,"HW",32,NA,NA,NA,NA
13136907,44.17623473,-90.62281337,2001,"WI",4,"HU4_55","HU8_378","HU12_19682",4,2,"HW",28,NA,NA,NA,NA
13136935,44.1577126,-90.71546742,2002,"WI",3,"HU4_55","HU8_378","HU12_19681",3,3,"MID",305,NA,7.86,7.86,0.0023973
13137075,44.10224071,-90.87694993,2003,"WI",7,"HU4_55","HU8_378","HU12_10352",7,4,"MID",263,7,NA,7,0.001841
13137083,44.09709435,-90.80183542,2001,"WI",2,"HU4_55","HU8_378","HU12_19684",2,2,"HW",300,NA,NA,NA,NA
13137089,44.09297517,-90.83755543,2001,"WI",4,"HU4_55","HU8_378","HU12_19684",4,3,"MID",300,NA,10.03,10.03,0.003009
13137121,44.07353866,-90.82418766,2003,"WI",8,"HU4_55","HU8_378","HU12_19684",8,3,"MID",184,5,NA,5,0.00092
13137565,44.40422671,-90.49895994,2004,"WI",20,"HU4_55","HU8_378","HU12_12148",21.496,4,"MID",693,19.8,NA,19.8,0.0137214
13137603,44.35945049,-90.26004451,2004,"WI",10,"HU4_55","HU8_378","HU12_12145",10.495,2,"HW",320,9.1,NA,9.1,0.002912
13137663,44.30521871,-90.73515286,2004,"WI",7,"HU4_55","HU8_378","HU12_19679",7,2,"HW",224,6.5,NA,6.5,0.001456
13137707,44.1955246,-90.65855317,2001,"WI",9,"HU4_55","HU8_378","HU12_19682",9,1,"HW",48,NA,NA,NA,NA
13137713,44.17349124,-90.75187092,2002,"WI",5,"HU4_55","HU8_378","HU12_19681",5,3,"MID",305,NA,4.38,4.38,0.0013359
13137735,44.29024439,-90.73684354,2004,"WI",6,"HU4_55","HU8_378","HU12_19679",6.481,1,"HW",117,3.4,NA,3.4,0.0003978
13138331,44.32438567,-90.56840218,2004,"WI",11,"HU4_55","HU8_378","HU12_12150",11.992,4,"MID",395,11.3,NA,11.3,0.0044635
13138635,44.23346141,-91.33336706,2001,"WI",2,"HU4_55","HU8_378","HU12_10350",2,1,"HW",28,NA,NA,NA,NA
13138743,44.20564929,-91.31307914,2001,"WI",8,"HU4_55","HU8_378","HU12_10350",8,3,"MID",57,NA,3.36,3.36,0.00019152
13138865,44.17412587,-91.32099117,2001,"WI",10,"HU4_55","HU8_378","HU12_10350",10,3,"MID",44,NA,4.53,4.53,0.00019932
13138883,44.1658722,-91.26281271,2001,"WI",10,"HU4_55","HU8_378","HU12_10348",10,3,"MID",68,NA,6.77,6.77,0.00046036
13138895,44.16506812,-91.19118007,2001,"WI",5,"HU4_55","HU8_378","HU12_10348",5,2,"HW",28,NA,NA,NA,NA
13138909,44.16628442,-91.32217354,2001,"WI",8,"HU4_55","HU8_378","HU12_10350",8,3,"MID",28,NA,3.16,3.16,8.848e-05
13138943,44.15460921,-91.20860289,2001,"WI",9,"HU4_55","HU8_378","HU12_10348",9,2,"HW",32,NA,NA,NA,NA
13138957,44.16005141,-91.10097912,2001,"WI",5,"HU4_55","HU8_378","HU12_10348",5,1,"HW",28,NA,NA,NA,NA
13139023,44.13558887,-91.15851315,2001,"WI",7,"HU4_55","HU8_378","HU12_10348",7,2,"HW",28,NA,NA,NA,NA
13139133,44.11042541,-91.31454481,2001,"WI",6,"HU4_55","HU8_378","HU12_10351",6,2,"HW",33,NA,NA,NA,NA
13139145,44.10773607,-91.21523277,2001,"WI",3,"HU4_55","HU8_378","HU12_10358",3,2,"HW",28,NA,NA,NA,NA
13139331,44.06336865,-91.20292556,2001,"WI",7,"HU4_55","HU8_378","HU12_10357",7.981,4,"MID",300,NA,7.78,7.78,0.002334
13139387,44.03999367,-91.1791865,2001,"WI",2,"HU4_55","HU8_378","HU12_10357",2,3,"MID",300,NA,10.24,10.24,0.003072
13139405,44.0385562,-91.1724661,2001,"WI",8,"HU4_55","HU8_378","HU12_10357",8.991,3,"MID",300,NA,7.53,7.53,0.002259
13139417,44.03099559,-91.15103758,2001,"WI",7,"HU4_55","HU8_378","HU12_10357",7,3,"MID",300,NA,6.93,6.93,0.002079
13139433,44.02365646,-91.09786638,2001,"WI",9,"HU4_55","HU8_378","HU12_10357",13.478,3,"MID",304,NA,6.46,6.46,0.00196384
13139467,44.01206773,-91.05127192,2001,"WI",8,"HU4_55","HU8_378","HU12_10357",8,3,"MID",300,NA,1.79,1.79,0.000537
13139495,44.01112978,-91.14158767,2001,"WI",4,"HU4_55","HU8_378","HU12_10357",4,1,"HW",300,NA,NA,NA,NA
13139569,44.1602519,-91.24125998,2001,"WI",10,"HU4_55","HU8_378","HU12_10348",10,3,"MID",49,NA,6.26,6.26,0.00030674
13140645,43.98819932,-91.09504658,2001,"WI",2,"HU4_55","HU8_378","HU12_10357",2,1,"HW",300,NA,NA,NA,NA
13205792,43.72821581,-90.98725878,2004,"WI",2,"HU4_59","HU8_371","HU12_10362",2,2,"HW",120,NA,NA,NA,NA
13205818,43.7079024,-90.9738925,2001,"WI",7,"HU4_59","HU8_371","HU12_10362",7.498,3,"MID",120,NA,6.36,6.36,0.0007632
13205824,43.699988,-90.9460877,2001,"WI",4,"HU4_59","HU8_371","HU12_10362",4,3,"MID",300,NA,3.28,3.28,0.000984
13205832,43.69535033,-90.93984408,2001,"WI",6,"HU4_59","HU8_371","HU12_10362",6.499,3,"MID",300,NA,6.33,6.33,0.001899
13205862,43.6805432,-90.922158,2001,"WI",4,"HU4_59","HU8_371","HU12_10362",4,2,"HW",288,NA,NA,NA,NA
13207006,43.70217315,-91.02040716,2001,"WI",7,"HU4_59","HU8_371","HU12_10362",7,4,"MID",NA,NA,6.7,6.7,NA
13207262,43.61117973,-91.02066597,2004,"WI",17,"HU4_59","HU8_371","HU12_10365",19.995,2,"HW",224,NA,NA,NA,NA
13207404,43.58797594,-91.10522499,2002,"WI",19,"HU4_59","HU8_371","HU12_10368",26.984,3,"MID",432,NA,5.7,5.7,0.0024624
13207674,43.5382426,-91.0174005,2001,"WI",3,"HU4_59","HU8_371","HU12_10369",3,2,"HW",300,NA,NA,NA,NA
13207724,43.527261,-91.0354251,2001,"WI",6,"HU4_59","HU8_371","HU12_10369",6,2,"HW",304,NA,NA,NA,NA
13207820,43.5184663,-91.0458375,2001,"WI",10,"HU4_59","HU8_371","HU12_10369",10.999,2,"HW",304,NA,NA,NA,NA
13209398,43.38610699,-90.98782537,2001,"WI",3,"HU4_59","HU8_371","HU12_10374",3,2,"HW",300,NA,NA,NA,NA
13209462,43.33191561,-90.99205057,2001,"WI",2,"HU4_59","HU8_371","HU12_10375",2,1,"HW",240,NA,NA,NA,NA
13209464,43.319236,-90.9817245,2001,"WI",5,"HU4_59","HU8_371","HU12_10375",5,3,"MID",300,NA,5.48,5.48,0.001644
13209474,43.30634861,-90.99431918,2003,"WI",6,"HU4_59","HU8_371","HU12_10375",7.972,2,"HW",147,4,NA,4,0.000588
13209960,43.43469009,-91.0207432,2002,"WI",6,"HU4_59","HU8_371","HU12_10373",6,2,"HW",NA,NA,NA,NA,NA
13210108,43.37944033,-91.00579661,2001,"WI",7,"HU4_59","HU8_371","HU12_10374",7.998,3,"MID",304,NA,3.19,3.19,0.00096976
13210110,43.3783976,-91.017177,2001,"WI",5,"HU4_59","HU8_371","HU12_10374",5,3,"MID",300,NA,8.86,8.86,0.002658
13210140,43.3720162,-91.0405387,2001,"WI",3,"HU4_59","HU8_371","HU12_10374",3,3,"MID",304,NA,4.43,4.43,0.00134672
13210154,43.36843352,-91.05022792,2001,"WI",5,"HU4_59","HU8_371","HU12_10374",5.996,3,"MID",300,NA,6.13,6.13,0.001839
13210254,43.34026693,-91.05333401,2001,"WI",3,"HU4_59","HU8_371","HU12_9885",3,2,"HW",300,NA,NA,NA,NA
13210300,43.3167382,-91.0516716,2001,"WI",10,"HU4_59","HU8_371","HU12_10375",11.978,3,"MID",300,NA,4.23,4.23,0.001269
13211412,43.34583791,-91.08167992,2001,"WI",8,"HU4_59","HU8_371","HU12_10374",10.975,3,"MID",304,NA,7.06,7.06,0.00214624
13289780,43.53202372,-88.56651982,2001,"WI",21,"HU4_34","HU8_177","HU12_11922",27.1,4,"MID",NA,NA,18.65,18.65,NA
13290352,43.63872758,-88.7278014,2001,"WI",13,"HU4_34","HU8_177","HU12_11924",13.166,3,"MID",NA,NA,17.64,17.64,NA
13290384,43.58586503,-88.75010187,2002,"WI",6,"HU4_34","HU8_177","HU12_11926",10.435,2,"HW",NA,NA,NA,NA,NA
13291138,43.48298002,-88.3610671,2001,"WI",14,"HU4_34","HU8_177","HU12_11917",14,3,"MID",62,NA,3.68,3.68,0.00022816
13291656,43.19094335,-88.43213864,2004,"WI",19,"HU4_34","HU8_177","HU12_11942",20.997,2,"HW",317,7.91,NA,7.91,0.00250747
13291826,43.09755142,-88.53007796,2004,"WI",18,"HU4_34","HU8_177","HU12_11939",22.469,3,"MID",346,NA,17.82,17.82,0.00616572
13291926,43.02892777,-88.45775949,2004,"WI",23,"HU4_34","HU8_186","HU12_11982",40.988,3,"MID",470,13.44,NA,13.44,0.0063168
13291934,43.01793515,-88.38715301,2002,"WI",12,"HU4_34","HU8_186","HU12_11981",12.997,1,"HW",100,NA,NA,NA,NA
13292248,43.3714444,-88.66406171,2001,"WI",13,"HU4_34","HU8_177","HU12_11933",13,3,"MID",52,NA,8.94,8.94,0.00046488
13292300,43.32645061,-88.35169501,2001,"WI",11,"HU4_34","HU8_177","HU12_11931",11,3,"MID",62,NA,5.1,5.1,0.0003162
13292552,43.01787066,-88.44066554,2002,"WI",16,"HU4_34","HU8_186","HU12_11981",16.5,2,"HW",220,NA,NA,NA,NA
13294132,43.18871951,-89.48459361,2003,"WI",12,"HU4_34","HU8_186","HU12_11995",13.988,3,"MID",NA,NA,5.83,5.83,NA
13294138,43.17946993,-89.33682006,2001,"WI",4,"HU4_34","HU8_186","HU12_11993",4.484,2,"HW",NA,NA,NA,NA,NA
13295134,42.98698415,-88.66719151,2004,"WI",14,"HU4_34","HU8_186","HU12_11983",16.957,3,"MID",204,6,NA,6,0.001224
13295168,42.96003843,-88.67476477,2001,"WI",29,"HU4_34","HU8_186","HU12_11984",44.941,3,"MID",NA,NA,23.54,23.54,NA
13295206,42.95285262,-88.8083389,2004,"WI",12,"HU4_34","HU8_177","HU12_11973",16.489,2,"HW",61,NA,NA,NA,NA
13295352,42.8769249,-88.53704227,2004,"WI",5,"HU4_34","HU8_186","HU12_11975",5.977,1,"HW",100,2.1,NA,2.1,0.00021
13295354,42.86928404,-88.66666679,2004,"WI",16,"HU4_34","HU8_186","HU12_11976",16.664,2,"HW",168,4.7,NA,4.7,0.0007896
13295384,42.86150535,-88.78219478,2004,"WI",14,"HU4_34","HU8_186","HU12_11979",15.988,2,"HW",75,NA,NA,NA,NA
13295414,42.84058504,-88.73249384,2004,"WI",26,"HU4_34","HU8_186","HU12_11979",34.986,3,"MID",477,13.63,NA,13.63,0.00650151
13295450,42.79037323,-88.79319724,2004,"WI",9,"HU4_34","HU8_186","HU12_11977",11.993,1,"HW",99,NA,NA,NA,NA
13295582,42.63770353,-88.65211113,2002,"WI",17,"HU4_34","HU8_186","HU12_12025",24.94,3,"MID",NA,NA,16.98,16.98,NA
13295620,42.59749605,-88.83600516,2001,"WI",21,"HU4_34","HU8_186","HU12_12028",21.499,4,"MID",NA,NA,21.58,21.58,NA
13296040,42.87484892,-88.64021133,2004,"WI",21,"HU4_34","HU8_186","HU12_11976",35.961,2,"HW",143,3.8,NA,3.8,0.0005434
13296090,42.80539124,-88.70454347,2001,"WI",12,"HU4_34","HU8_186","HU12_11978",12,2,"HW",NA,NA,NA,NA,NA
13296114,42.62927445,-88.71673963,2004,"WI",25,"HU4_34","HU8_186","HU12_12027",28.121,4,"MID",800,23.5,NA,23.5,0.0188
13296144,42.9969378,-88.80741611,2002,"WI",15,"HU4_34","HU8_177","HU12_11974",15.994,6,"RIVER",NA,NA,96.66,96.66,NA
13296610,42.9656328,-89.03308891,2002,"WI",16,"HU4_34","HU8_186","HU12_11990",16.662,4,"MID",NA,NA,13.2,13.2,NA
13296760,42.83198976,-89.19982098,2001,"WI",12,"HU4_34","HU8_186","HU12_12004",16.463,3,"MID",NA,NA,12.9,12.9,NA
13297104,42.97399637,-89.37634308,2004,"WI",9,"HU4_34","HU8_186","HU12_12001",10.99,1,"HW",126,3.1,NA,3.1,0.0003906
13297140,42.79489763,-89.17428607,2004,"WI",7,"HU4_34","HU8_186","HU12_12009",9.971,1,"HW",190,2,NA,2,0.00038
13297226,42.80919319,-89.05968116,2002,"WI",10,"HU4_34","HU8_186","HU12_12015",14.433,6,"RIVER",NA,NA,115.82,115.82,NA
13323346,42.95795392,-90.59483332,2003,"WI",9,"HU4_59","HU8_383","HU12_12165",13.464,1,"HW",113,2.9,NA,2.9,0.0003277
13323392,42.9395961,-90.59665,2003,"WI",10,"HU4_59","HU8_383","HU12_12165",11.989,2,"HW",104,2.9,NA,2.9,0.0003016
13323506,42.9100575,-90.8409731,2003,"WI",11,"HU4_59","HU8_383","HU12_19686",12.994,3,"MID",108,3,NA,3,0.000324
13323514,42.90394866,-90.71770919,2001,"WI",6,"HU4_59","HU8_383","HU12_12155",6.99,3,"MID",155,NA,6.8,6.8,0.001054
13323604,42.89520368,-90.73119252,2001,"WI",9,"HU4_59","HU8_383","HU12_12155",11.994,3,"MID",175,NA,5.98,5.98,0.0010465
13324056,42.8040784,-90.4800101,2003,"WI",15,"HU4_59","HU8_383","HU12_12161",15.499,3,"MID",252,7,NA,7,0.001764
13324152,42.79012187,-90.60542377,2003,"WI",14,"HU4_59","HU8_383","HU12_12168",15.99,2,"HW",NA,NA,NA,NA,NA
13324256,42.77338753,-90.93139973,2002,"WI",13,"HU4_59","HU8_383","HU12_10376",17.495,4,"MID",NA,NA,13.9,13.9,NA
13324402,42.73893976,-90.64589548,2001,"WI",17,"HU4_59","HU8_383","HU12_12169",19.246,4,"MID",NA,NA,21.89,21.89,NA
13324626,42.70207287,-90.80796829,2003,"WI",23,"HU4_59","HU8_383","HU12_19689",28.986,5,"MID",NA,NA,14.05,14.05,NA
13324858,42.6341026,-90.5662989,2003,"WI",2,"HU4_59","HU8_383","HU12_19213",2,2,"HW",114,3,NA,3,0.000342
13325354,42.7467369,-90.7460317,2003,"WI",12,"HU4_59","HU8_383","HU12_12159",12.249,3,"MID",175,5,NA,5,0.000875
13344470,46.03419945,-89.70741451,2002,"WI",17,"HU4_27","HU8_143","HU12_13099",17.25,3,"MID",NA,NA,7.65,7.65,NA
13344810,46.12333636,-89.50182134,2001,"WI",3,"HU4_27","HU8_143","HU12_13095",3,1,"HW",100,NA,NA,NA,NA
13344818,46.12528625,-89.48030054,2001,"WI",8,"HU4_27","HU8_143","HU12_13095",9.974,1,"HW",185,NA,NA,NA,NA
13344830,46.10319813,-89.61026452,2001,"WI",12,"HU4_27","HU8_143","HU12_13094",12,1,"HW",187,NA,NA,NA,NA
13344874,46.02434245,-89.75730012,2002,"WI",21,"HU4_27","HU8_143","HU12_13099",27.225,3,"MID",NA,NA,32.2,32.2,NA
13346168,46.15250293,-90.30491751,2004,"WI",7,"HU4_27","HU8_143","HU12_13113",7,1,"HW",100,NA,NA,NA,NA
13350166,45.92789443,-90.4851822,2005,"WI",11,"HU4_27","HU8_143","HU12_13116",11.495,2,"HW",NA,NA,NA,NA,NA
13350738,45.86167651,-90.67885472,2001,"WI",17,"HU4_27","HU8_143","HU12_11229",17,5,"MID",NA,NA,58.32,58.32,NA
13356872,42.68932557,-90.36362968,2001,"WI",10,"HU4_59","HU8_388","HU12_19215",10,2,"HW",NA,NA,NA,NA,NA
13356894,42.67192539,-90.33925077,2003,"WI",4,"HU4_59","HU8_388","HU12_12170",4,2,"HW",100,1.27,NA,1.27,0.000127
13356904,42.677214,-90.3094737,2001,"WI",9,"HU4_59","HU8_388","HU12_12170",9,1,"HW",NA,NA,NA,NA,NA
13356928,42.64901961,-90.34487121,2001,"WI",12,"HU4_59","HU8_388","HU12_12170",12,3,"MID",NA,NA,9.04,9.04,NA
13356966,42.63265004,-90.35304993,2002,"WI",15,"HU4_59","HU8_388","HU12_12170",15.498,3,"MID",NA,NA,6.77,6.77,NA
13357152,42.56118187,-90.26158181,2003,"WI",6,"HU4_59","HU8_388","HU12_19216",6.244,2,"HW",108,3,NA,3,0.000324
13357386,42.5228191,-90.59914138,2003,"WI",16,"HU4_59","HU8_388","HU12_5862",16.5,3,"MID",317,9,NA,9,0.002853
13357446,42.51072308,-90.59401676,2003,"WI",15,"HU4_59","HU8_388","HU12_5862",15,3,"MID",316,9,NA,9,0.002844
13357536,42.51971943,-90.37303178,2001,"WI",12,"HU4_59","HU8_388","HU12_19167",12,4,"MID",NA,NA,24.25,24.25,NA
13391971,46.03021092,-89.21850014,2001,"WI",13,"HU4_33","HU8_161","HU12_13093",13,2,"HW",325,NA,NA,NA,NA
13392265,46.11233984,-89.24358296,2002,"WI",20,"HU4_33","HU8_161","HU12_13091",20,2,"HW",532,NA,NA,NA,NA
13392271,46.09377464,-89.26011029,2001,"WI",14,"HU4_33","HU8_161","HU12_13364",14.249,3,"MID",408,NA,7.79,7.79,0.00317832
13392327,46.09764934,-89.21651607,2002,"WI",13,"HU4_33","HU8_161","HU12_13364",13,1,"HW",213,NA,NA,NA,NA
13395815,45.69034406,-89.75894742,2005,"WI",10,"HU4_33","HU8_161","HU12_13395",12.967,3,"MID",NA,NA,5.83,5.83,NA
13395931,45.54240227,-89.48650491,2004,"WI",8,"HU4_33","HU8_161","HU12_13413",8.992,1,"HW",100,1.77,NA,1.77,0.000177
13396333,45.9861162,-89.12369953,2002,"WI",13,"HU4_33","HU8_161","HU12_13356",13,3,"MID",385,NA,3.14,3.14,0.0012089
13396355,45.95488593,-89.51907517,2001,"WI",19,"HU4_33","HU8_161","HU12_13372",19.25,1,"HW",376,NA,NA,NA,NA
13396681,45.64770382,-89.8088189,2001,"WI",10,"HU4_33","HU8_161","HU12_13400",19.953,1,"HW",105,NA,NA,NA,NA
13396823,45.52865513,-89.38581491,2004,"WI",11,"HU4_33","HU8_161","HU12_13412",11.249,2,"HW",154,4.4,NA,4.4,0.0006776
13398929,45.79020886,-90.02718379,2005,"WI",15,"HU4_33","HU8_161","HU12_13392",18.97,1,"HW",NA,NA,NA,NA,NA
13398937,45.70040622,-90.01131748,2001,"WI",9,"HU4_33","HU8_161","HU12_13392",9.497,2,"HW",204,NA,NA,NA,NA
13400191,45.4895211,-89.44330368,2004,"WI",7,"HU4_33","HU8_161","HU12_13415",7,1,"HW",100,2.06,NA,2.06,0.000206
13400205,45.46152226,-89.49808139,2004,"WI",4,"HU4_33","HU8_161","HU12_13414",4.498,1,"HW",100,1.63,NA,1.63,0.000163
13400209,45.45246651,-89.50698784,2004,"WI",4,"HU4_33","HU8_161","HU12_13414",4,1,"HW",100,2.38,NA,2.38,0.000238
13400893,45.37527256,-90.07489885,2001,"WI",2,"HU4_33","HU8_161","HU12_13409",2,1,"HW",100,NA,NA,NA,NA
13409794,42.94086273,-89.92179515,2001,"WI",3,"HU4_34","HU8_391","HU12_12048",3,3,"MID",138,NA,5.3,5.3,0.0007314
13409844,42.9219945,-89.84318502,2001,"WI",7,"HU4_34","HU8_391","HU12_12047",7.657,3,"MID",67,NA,5.54,5.54,0.00037118
13409910,42.89560766,-89.98094399,2004,"WI",12,"HU4_34","HU8_391","HU12_12044",16.484,3,"MID",267,8.8,NA,8.8,0.0023496
13409922,42.89913866,-89.86268752,2001,"WI",2,"HU4_34","HU8_391","HU12_12047",2,3,"MID",58,NA,6.64,6.64,0.00038512
13409924,42.90559528,-89.77671205,2002,"WI",2,"HU4_34","HU8_391","HU12_12046",2,2,"HW",271,NA,NA,NA,NA
13409948,42.88283388,-89.95080406,2004,"WI",10,"HU4_34","HU8_391","HU12_12045",10,4,"MID",97,10.55,NA,10.55,0.00102335
13409974,42.88447766,-89.78168558,2004,"WI",7,"HU4_34","HU8_391","HU12_12046",7,3,"MID",334,NA,2.44,2.44,0.00081496
13409990,42.88367283,-89.81059396,2002,"WI",2,"HU4_34","HU8_391","HU12_12046",2,2,"HW",150,NA,NA,NA,NA
13409992,42.87586179,-89.82573664,2003,"WI",4,"HU4_34","HU8_391","HU12_12046",4,3,"MID",180,5,NA,5,9e-04
13410048,42.855914,-89.85681935,2001,"WI",5,"HU4_34","HU8_391","HU12_12047",5.983,4,"MID",82,NA,7.64,7.64,0.00062648
13410078,42.84481224,-89.93047064,2004,"WI",6,"HU4_34","HU8_391","HU12_12050",7.978,2,"HW",100,2.3,NA,2.3,0.00023
13410118,42.8381922,-89.82775116,2002,"WI",2,"HU4_34","HU8_391","HU12_12047",2,1,"HW",116,NA,NA,NA,NA
13410186,42.8078436,-89.97436071,2003,"WI",9,"HU4_34","HU8_391","HU12_12051",9.996,2,"HW",117,3,NA,3,0.000351
13410282,42.79265713,-89.82567325,2004,"WI",11,"HU4_34","HU8_391","HU12_12054",11,2,"HW",296,NA,NA,NA,NA
13410300,42.76267591,-89.85854845,2004,"WI",12,"HU4_34","HU8_391","HU12_12054",14.231,3,"MID",193,NA,4.36,4.36,0.00084148
13410354,42.73502956,-89.79699712,2002,"WI",12,"HU4_34","HU8_391","HU12_12056",12,1,"HW",155,NA,NA,NA,NA
13410364,42.72183877,-89.7950579,2002,"WI",8,"HU4_34","HU8_391","HU12_12056",8.498,3,"MID",168,NA,3.25,3.25,0.000546
13410390,42.71507259,-89.76369352,2002,"WI",2,"HU4_34","HU8_391","HU12_12056",2,1,"HW",207,NA,NA,NA,NA
13410420,42.71048457,-89.71837326,2003,"WI",2,"HU4_34","HU8_391","HU12_12060",2,1,"HW",105,3,NA,3,0.000315
13410446,42.69714807,-89.8606277,2003,"WI",18,"HU4_34","HU8_391","HU12_12056",24.23,3,"MID",222,6,NA,6,0.001332
13410450,42.69101877,-89.83583913,2002,"WI",6,"HU4_34","HU8_391","HU12_12058",6,2,"HW",270,NA,NA,NA,NA
13410530,42.66139675,-89.65631312,2002,"WI",2,"HU4_34","HU8_391","HU12_12060",2,2,"HW",117,NA,NA,NA,NA
13410546,42.65671187,-89.7246023,2004,"WI",13,"HU4_34","HU8_391","HU12_19208",22.933,3,"MID",210,NA,4.81,4.81,0.0010101
13410648,42.63333863,-89.73499538,2004,"WI",19,"HU4_34","HU8_391","HU12_19208",23.489,3,"MID",340,7.12,NA,7.12,0.0024208
13410798,42.59699191,-89.67112575,2002,"WI",13,"HU4_34","HU8_391","HU12_19209",13,2,"HW",150,NA,NA,NA,NA
13410828,42.58026125,-89.755966,2002,"WI",3,"HU4_34","HU8_391","HU12_19208",3,2,"HW",97,NA,NA,NA,NA
13410972,42.5588822,-89.13995231,2004,"WI",14,"HU4_34","HU8_391","HU12_19175",14,1,"HW",120,2.4,NA,2.4,0.000288
