"COMIDv2_JR","LAT_DD","LON_DD","samp_year","samp_length","width","common_name","scientific_name","ind_count","STATE","SPP_CODE_new","obs_spec","slope","exp_rich","shannon","HU4_ZoneID","HUC4","HU8_ZoneID","HU12_ZoneID","StreamOrde","LENGTHKM","CLASS"
13398929,45.79020886,-90.02718379,2005,NA,NA,"black bullhead","Ameiurus melas",6,"WI","BLACK_BULLHEAD",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"white sucker","Catostomus commersonii",8,"WI","WHITE_SUCKER",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"redside dace","Clinostomus elongatus",20,"WI","REDSIDE_DACE",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"mottled sculpin","Cottus bairdii",1,"WI","MOTTLED_SCULPIN",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"Iowa darter","Etheostoma exile",2,"WI","IOWA_DARTER",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"johnny darter","Etheostoma nigrum",4,"WI","JOHNNY_DARTER",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"golden shiner","Notemigonus crysoleucas",1,"WI","GOLDEN_SHINER",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"blacknose shiner","Notropis heterolepis",1,"WI","BLACKNOSE_SHINER",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"yellow perch","Perca flavescens",3,"WI","YELLOW_PERCH",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"northern redbelly dace","Chrosomus eos",15,"WI","NORTHERN_REDBELLY_DACE",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"fathead minnow","Pimephales promelas",2,"WI","FATHEAD_MINNOW",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"blacknose dace","Rhinichthys atratulus",25,"WI","BLACKNOSE_DACE",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"creek chub","Semotilus atromaculatus",35,"WI","CREEK_CHUB",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13398929,45.79020886,-90.02718379,2005,NA,NA,"central mudminnow","Umbra limi",10,"WI","CENTRAL_MUDMINNOW",15,0.033,18.97,9.292,"HU4_33","0707","HU8_161","HU12_13392",1,11.849,"HW_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"white sucker","Catostomus commersonii",15,"WI","WHITE_SUCKER",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"northern hog sucker","Hypentelium nigricans",12,"WI","NORTHERN_HOG_SUCKER",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"bluegill","Lepomis macrochirus",1,"WI","BLUEGILL",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"common shiner","Luxilus cornutus",5,"WI","COMMON_SHINER",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"largemouth bass","Micropterus salmoides",1,"WI","LARGEMOUTH_BASS",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"horneyhead chub","Nocomis biguttatus",10,"WI","HORNYHEAD_CHUB",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"golden shiner","Notemigonus crysoleucas",1,"WI","GOLDEN_SHINER",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"logperch","Percina caprodes",15,"WI","LOGPERCH",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"longnose dace","Rhinichthys cataractae",17,"WI","LONGNOSE_DACE",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13395815,45.69034406,-89.75894742,2005,NA,NA,"creek chub","Semotilus atromaculatus",15,"WI","CREEK_CHUB",10,0.033,12.967,8.03,"HU4_33","0707","HU8_161","HU12_13395",3,1.307,"MID_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"white sucker","Catostomus commersonii",1,"WI","WHITE_SUCKER",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"redside dace","Clinostomus elongatus",1,"WI","REDSIDE_DACE",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"mottled sculpin","Cottus bairdii",9,"WI","MOTTLED_SCULPIN",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"johnny darter","Etheostoma nigrum",1,"WI","JOHNNY_DARTER",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"common shiner","Luxilus cornutus",1,"WI","COMMON_SHINER",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"Allegheny pearl dace","Margariscus margarita",1,"WI","ALLEGHENY_PEARL_DACE",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"largemouth bass","Micropterus salmoides",6,"WI","LARGEMOUTH_BASS",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"brook trout","Salvelinus fontinalis",152,"WI","BROOK_TROUT",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"creek chub","Semotilus atromaculatus",22,"WI","CREEK_CHUB",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13396681,45.64770382,-89.8088189,2001,105,NA,"central mudminnow","Umbra limi",21,"WI","CENTRAL_MUDMINNOW",10,0.023,19.953,3.027,"HU4_33","0707","HU8_161","HU12_13400",1,7.219,"HW_stream"
13400893,45.37527256,-90.07489885,2001,100,NA,"burbot","Lota lota",1,"WI","BURBOT",2,0.001,2,1.012,"HU4_33","0707","HU8_161","HU12_13409",1,5.458,"HW_stream"
13400893,45.37527256,-90.07489885,2001,100,NA,"brook trout","Salvelinus fontinalis",675,"WI","BROOK_TROUT",2,0.001,2,1.012,"HU4_33","0707","HU8_161","HU12_13409",1,5.458,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"white sucker","Catostomus commersonii",2,"WI","WHITE_SUCKER",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"mottled sculpin","Cottus bairdii",20,"WI","MOTTLED_SCULPIN",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"brook stickleback","Culaea inconstans",1,"WI","BROOK_STICKLEBACK",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"johnny darter","Etheostoma nigrum",12,"WI","JOHNNY_DARTER",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"pumpkinseed","Lepomis gibbosus",2,"WI","PUMPKINSEED",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"common shiner","Luxilus cornutus",48,"WI","COMMON_SHINER",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"horneyhead chub","Nocomis biguttatus",6,"WI","HORNYHEAD_CHUB",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"blacknose dace","Rhinichthys atratulus",59,"WI","BLACKNOSE_DACE",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"brook trout","Salvelinus fontinalis",39,"WI","BROOK_TROUT",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"creek chub","Semotilus atromaculatus",52,"WI","CREEK_CHUB",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13396823,45.52865513,-89.38581491,2004,154,4.4,"central mudminnow","Umbra limi",3,"WI","CENTRAL_MUDMINNOW",11,0.006,11.249,6.737,"HU4_33","0707","HU8_161","HU12_13412",2,1.344,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"white sucker","Catostomus commersonii",6,"WI","WHITE_SUCKER",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"pumpkinseed","Lepomis gibbosus",1,"WI","PUMPKINSEED",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"common shiner","Luxilus cornutus",3,"WI","COMMON_SHINER",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"horneyhead chub","Nocomis biguttatus",1,"WI","HORNYHEAD_CHUB",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"northern redbelly dace","Chrosomus eos",3,"WI","NORTHERN_REDBELLY_DACE",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"blacknose dace","Rhinichthys atratulus",31,"WI","BLACKNOSE_DACE",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"longnose dace","Rhinichthys cataractae",9,"WI","LONGNOSE_DACE",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13395931,45.54240227,-89.48650491,2004,100,1.77,"creek chub","Semotilus atromaculatus",79,"WI","CREEK_CHUB",8,0.015,8.992,3.487,"HU4_33","0707","HU8_161","HU12_13413",1,1.949,"HW_stream"
13400205,45.46152226,-89.49808139,2004,100,1.63,"Allegheny pearl dace","Margariscus margarita",1,"WI","ALLEGHENY_PEARL_DACE",4,0.005,4.498,1.182,"HU4_33","0707","HU8_161","HU12_13414",1,10.69,"HW_stream"
13400205,45.46152226,-89.49808139,2004,100,1.63,"largemouth bass","Micropterus salmoides",2,"WI","LARGEMOUTH_BASS",4,0.005,4.498,1.182,"HU4_33","0707","HU8_161","HU12_13414",1,10.69,"HW_stream"
13400205,45.46152226,-89.49808139,2004,100,1.63,"blacknose dace","Rhinichthys atratulus",4,"WI","BLACKNOSE_DACE",4,0.005,4.498,1.182,"HU4_33","0707","HU8_161","HU12_13414",1,10.69,"HW_stream"
13400205,45.46152226,-89.49808139,2004,100,1.63,"creek chub","Semotilus atromaculatus",234,"WI","CREEK_CHUB",4,0.005,4.498,1.182,"HU4_33","0707","HU8_161","HU12_13414",1,10.69,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"yellow bullhead","Ameiurus natalis",6,"WI","YELLOW_BULLHEAD",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"white sucker","Catostomus commersonii",34,"WI","WHITE_SUCKER",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"mottled sculpin","Cottus bairdii",5,"WI","MOTTLED_SCULPIN",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"brassy minnow","Hybognathus hankinsoni",12,"WI","BRASSY_MINNOW",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"pumpkinseed","Lepomis gibbosus",14,"WI","PUMPKINSEED",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"bluegill","Lepomis macrochirus",21,"WI","BLUEGILL",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"common shiner","Luxilus cornutus",6,"WI","COMMON_SHINER",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"Allegheny pearl dace","Margariscus margarita",6,"WI","ALLEGHENY_PEARL_DACE",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"largemouth bass","Micropterus salmoides",2,"WI","LARGEMOUTH_BASS",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"yellow perch","Perca flavescens",15,"WI","YELLOW_PERCH",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"blacknose dace","Rhinichthys atratulus",8,"WI","BLACKNOSE_DACE",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"creek chub","Semotilus atromaculatus",61,"WI","CREEK_CHUB",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
13395953,45.5003364,-89.56078017,2004,100,1.72,"central mudminnow","Umbra limi",17,"WI","CENTRAL_MUDMINNOW",13,0.001,13,9.297,"HU4_33","0707","HU8_161","HU12_13415",1,1.561,"HW_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"rock bass","Ambloplites rupestris",25,"WI","ROCK_BASS",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"white sucker","Catostomus commersonii",19,"WI","WHITE_SUCKER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"rainbow darter","Etheostoma caeruleum",223,"WI","RAINBOW_DARTER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"fantail darter","Etheostoma flabellare",68,"WI","FANTAIL_DARTER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"johnny darter","Etheostoma nigrum",7,"WI","JOHNNY_DARTER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"burbot","Lota lota",1,"WI","BURBOT",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"common shiner","Luxilus cornutus",102,"WI","COMMON_SHINER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"smallmouth bass","Micropterus dolomieu",81,"WI","SMALLMOUTH_BASS",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"horneyhead chub","Nocomis biguttatus",26,"WI","HORNYHEAD_CHUB",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"blacknose shiner","Notropis heterolepis",1,"WI","BLACKNOSE_SHINER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"blackside darter","Percina maculata",86,"WI","BLACKSIDE_DARTER",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"longnose dace","Rhinichthys cataractae",10,"WI","LONGNOSE_DACE",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726946,45.29394239,-89.88422218,2001,390,NA,"creek chub","Semotilus atromaculatus",22,"WI","CREEK_CHUB",13,0.003,13.999,7.422,"HU4_33","0707","HU8_174","HU12_13419",3,3.288,"MID_stream"
14726802,45.42508629,-89.52845882,2004,100,0.86,"brook stickleback","Culaea inconstans",16,"WI","BROOK_STICKLEBACK",3,0,3,2.813,"HU4_33","0707","HU8_174","HU12_13429",1,2.187,"HW_stream"
14726802,45.42508629,-89.52845882,2004,100,0.86,"creek chub","Semotilus atromaculatus",5,"WI","CREEK_CHUB",3,0,3,2.813,"HU4_33","0707","HU8_174","HU12_13429",1,2.187,"HW_stream"
14726802,45.42508629,-89.52845882,2004,100,0.86,"central mudminnow","Umbra limi",13,"WI","CENTRAL_MUDMINNOW",3,0,3,2.813,"HU4_33","0707","HU8_174","HU12_13429",1,2.187,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"rock bass","Ambloplites rupestris",56,"WI","ROCK_BASS",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"white sucker","Catostomus commersonii",138,"WI","WHITE_SUCKER",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"mottled sculpin","Cottus bairdii",26,"WI","MOTTLED_SCULPIN",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"johnny darter","Etheostoma nigrum",184,"WI","JOHNNY_DARTER",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"burbot","Lota lota",1,"WI","BURBOT",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"common shiner","Luxilus cornutus",232,"WI","COMMON_SHINER",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"horneyhead chub","Nocomis biguttatus",278,"WI","HORNYHEAD_CHUB",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"blacknose dace","Rhinichthys atratulus",4,"WI","BLACKNOSE_DACE",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"longnose dace","Rhinichthys cataractae",1,"WI","LONGNOSE_DACE",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"creek chub","Semotilus atromaculatus",229,"WI","CREEK_CHUB",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"walleye","Sander vitreus",3,"WI","WALLEYE",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14728214,45.42479304,-89.67215629,2004,210,6.11,"central mudminnow","Umbra limi",2,"WI","CENTRAL_MUDMINNOW",12,0.002,13.998,6.232,"HU4_33","0707","HU8_174","HU12_13430",2,4.418,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"white sucker","Catostomus commersonii",16,"WI","WHITE_SUCKER",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"mottled sculpin","Cottus bairdii",11,"WI","MOTTLED_SCULPIN",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"burbot","Lota lota",1,"WI","BURBOT",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"common shiner","Luxilus cornutus",6,"WI","COMMON_SHINER",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"blackside darter","Percina maculata",4,"WI","BLACKSIDE_DARTER",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"blacknose dace","Rhinichthys atratulus",7,"WI","BLACKNOSE_DACE",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"longnose dace","Rhinichthys cataractae",1,"WI","LONGNOSE_DACE",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"brook trout","Salvelinus fontinalis",896,"WI","BROOK_TROUT",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"creek chub","Semotilus atromaculatus",7,"WI","CREEK_CHUB",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727260,45.1818752,-89.46909443,2002,137,NA,"central mudminnow","Umbra limi",7,"WI","CENTRAL_MUDMINNOW",10,0.002,10.999,1.438,"HU4_33","0707","HU8_174","HU12_13435",2,1.529,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"mottled sculpin","Cottus bairdii",80,"WI","MOTTLED_SCULPIN",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"fantail darter","Etheostoma flabellare",6,"WI","FANTAIL_DARTER",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"burbot","Lota lota",42,"WI","BURBOT",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"common shiner","Luxilus cornutus",19,"WI","COMMON_SHINER",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"blackside darter","Percina maculata",7,"WI","BLACKSIDE_DARTER",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"blacknose dace","Rhinichthys atratulus",20,"WI","BLACKNOSE_DACE",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"longnose dace","Rhinichthys cataractae",35,"WI","LONGNOSE_DACE",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"brook trout","Salvelinus fontinalis",2352,"WI","BROOK_TROUT",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14727284,45.17306541,-89.53618184,2001,140,NA,"creek chub","Semotilus atromaculatus",40,"WI","CREEK_CHUB",9,0,9,1.635,"HU4_33","0707","HU8_174","HU12_13436",2,3.613,"HW_stream"
14729452,45.261725,-90.12592812,2004,359,NA,"white sucker","Catostomus commersonii",26,"WI","WHITE_SUCKER",13,0.008,15.245,5.124,"HU4_33","0707","HU8_174","HU12_13441",3,1.366,"MID_stream"
14729452,45.261725,-90.12592812,2004,359,NA,"mottled sculpin","Cottus bairdii",108,"WI","MOTTLED_SCULPIN",13,0.008,15.245,5.124,"HU4_33","0707","HU8_174","HU12_13441",3,1.366,"MID_stream"
14729452,45.261725,-90.12592812,2004,359,NA,"fantail darter","Etheostoma flabellare",2,"WI","FANTAIL_DARTER",13,0.008,15.245,5.124,"HU4_33","0707","HU8_174","HU12_13441",3,1.366,"MID_stream"
14729452,45.261725,-90.12592812,2004,359,NA,"johnny darter","Etheostoma nigrum",1,"WI","JOHNNY_DARTER",13,0.008,15.245,5.124,"HU4_33","0707","HU8_174","HU12_13441",3,1.366,"MID_stream"
14729452,45.261725,-90.12592812,2004,359,NA,"common shiner","Luxilus cornutus",6,"WI","COMMON_SHINER",13,0.008,15.245,5.124,"HU4_33","0707","HU8_174","HU12_13441",3,1.366,"MID_stream"
