"SITE_ID","SPP_CODE","TOTAL_COUNT","OBSERVED_RICH","EXPECTED_RICH","AREA_sqkm","CONN_CLASS","STATE","TYPE"
"1722039","CREEK_CHUB",5,3,3,0.00184688,"HW_stream_lake","ME","stream"
"1722811","WHITE_SUCKER",1,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","COMMON_SHINER",9,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","ALLEGHENY_PEARL_DACE",13,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","NORTHERN_REDBELLY_DACE",16,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","FINESCALE_DACE",13,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","BLACKNOSE_DACE",4,7,7,0.00581702,"HW_stream","ME","stream"
"1722811","CREEK_CHUB",26,7,7,0.00581702,"HW_stream","ME","stream"
"1722581","WHITE_SUCKER",16,4,4,0.0020996,"HW_stream","ME","stream"
"1722581","NORTHERN_REDBELLY_DACE",30,4,4,0.0020996,"HW_stream","ME","stream"
"1722581","BLACKNOSE_DACE",30,4,4,0.0020996,"HW_stream","ME","stream"
"1722581","CREEK_CHUB",12,4,4,0.0020996,"HW_stream","ME","stream"
"1722491","BLACKNOSE_DACE",21,3,3.479,0.00362502,"HW_stream","ME","stream"
"1722491","CREEK_CHUB",1,3,3.479,0.00362502,"HW_stream","ME","stream"
"1722491","WHITE_SUCKER",2,3,3.479,0.00362502,"HW_stream","ME","stream"
"1720797","BLACKNOSE_DACE",14,3,3,0.00109388,"HW_stream_lake","ME","stream"
"1720797","BROOK_TROUT",11,3,3,0.00109388,"HW_stream_lake","ME","stream"
"1720797","CREEK_CHUB",1,3,3,0.00109388,"HW_stream_lake","ME","stream"
"1720933","COMMON_SHINER",12,4,4,0.03008808,"MID_stream","ME","stream"
"1720933","BLACKNOSE_DACE",9,4,4,0.03008808,"MID_stream","ME","stream"
"1720933","ATLANTIC_SALMON",5,4,4,0.03008808,"MID_stream","ME","stream"
"1720933","CREEK_CHUB",8,4,4,0.03008808,"MID_stream","ME","stream"
"1721259","WHITE_SUCKER",2,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","COMMON_SHINER",9,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","ALLEGHENY_PEARL_DACE",1,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","NORTHERN_REDBELLY_DACE",5,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","BLACKNOSE_DACE",36,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","ATLANTIC_SALMON",11,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","BROOK_TROUT",11,8,8.494,0.02087316,"MID_stream","ME","stream"
"1721259","CREEK_CHUB",9,8,8.494,0.02087316,"MID_stream","ME","stream"
"1723621","WHITE_SUCKER",26,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","PUMPKINSEED",2,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","COMMON_SHINER",1,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","YELLOW_PERCH",54,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","NORTHERN_REDBELLY_DACE",7,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","BLACKNOSE_DACE",7,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","ATLANTIC_SALMON",11,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","BROOK_TROUT",1,9,10.984,NA,"HW_stream_lake","ME","stream"
"1723621","CREEK_CHUB",14,9,10.984,NA,"HW_stream_lake","ME","stream"
"1722865","WHITE_SUCKER",6,5,5,0.0027504,"HW_stream","ME","stream"
"1722865","COMMON_SHINER",4,5,5,0.0027504,"HW_stream","ME","stream"
"1722865","BLACKNOSE_DACE",2,5,5,0.0027504,"HW_stream","ME","stream"
"1722865","BROOK_TROUT",3,5,5,0.0027504,"HW_stream","ME","stream"
"1722865","CREEK_CHUB",5,5,5,0.0027504,"HW_stream","ME","stream"
"1722831","WHITE_SUCKER",2,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","NORTHERN_REDBELLY_DACE",2,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","FINESCALE_DACE",2,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","BLACKNOSE_DACE",18,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","ATLANTIC_SALMON",2,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","BROOK_TROUT",3,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1722831","CREEK_CHUB",2,7,7,0.00659175,"HW_stream_lake","ME","stream"
"1719869","AMERICAN_EEL",2,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","BURBOT",2,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","COMMON_SHINER",10,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","BLACKNOSE_DACE",1,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","FALLFISH",455,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","ALLEGHENY_PEARL_DACE",1,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","REDBREAST_SUNFISH",1,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","SEA_LAMPREY",16,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","SMALLMOUTH_BASS",7,10,12.245,0.19184805,"MID_stream","ME","stream"
"1719869","WHITE_SUCKER",5,10,12.245,0.19184805,"MID_stream","ME","stream"
"1732324","BLACKNOSE_DACE",41,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732324","BROOK_TROUT",12,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732324","COMMON_SHINER",1,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732324","CREEK_CHUB",95,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732324","NINESPINE_STICKLEBACK",4,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732324","WHITE_SUCKER",10,6,6,0.00321535,"HW_stream_lake","ME","stream"
"1732304","WHITE_SUCKER",13,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","LAKE_CHUB",2,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","COMMON_SHINER",15,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","GOLDEN_SHINER",1,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","NORTHERN_REDBELLY_DACE",8,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","FINESCALE_DACE",6,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","BLACKNOSE_DACE",18,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","BROOK_TROUT",8,9,9.496,0.0021472,"HW_stream","ME","stream"
"1732304","CREEK_CHUB",49,9,9.496,0.0021472,"HW_stream","ME","stream"
"1734886","BLACKNOSE_DACE",5,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","BROOK_TROUT",3,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","CHAIN_PICKEREL",2,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","COMMON_SHINER",3,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","CREEK_CHUB",13,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","FALLFISH",1,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","FINESCALE_DACE",5,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","LONGNOSE_SUCKER",3,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","NORTHERN_REDBELLY_DACE",35,10,10.494,0.00539618,"HW_stream","ME","stream"
"1734886","ALLEGHENY_PEARL_DACE",17,10,10.494,0.00539618,"HW_stream","ME","stream"
"1735888","WHITE_SUCKER",11,6,6.244,NA,"HW_stream_lake","ME","stream"
"1735888","LAKE_CHUB",16,6,6.244,NA,"HW_stream_lake","ME","stream"
"1735888","PUMPKINSEED",2,6,6.244,NA,"HW_stream_lake","ME","stream"
"1735888","COMMON_SHINER",12,6,6.244,NA,"HW_stream_lake","ME","stream"
"1735888","LARGEMOUTH_BASS",1,6,6.244,NA,"HW_stream_lake","ME","stream"
"1735888","FALLFISH",2,6,6.244,NA,"HW_stream_lake","ME","stream"
"1737658","AMERICAN_EEL",6,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","WHITE_SUCKER",5,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","REDBREAST_SUNFISH",11,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","COMMON_SHINER",53,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","BLACKNOSE_SHINER",7,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","NORTHERN_REDBELLY_DACE",12,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","FINESCALE_DACE",2,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","BLACKNOSE_DACE",13,9,9,0.00704635,"HW_stream","ME","stream"
"1737658","CREEK_CHUB",28,9,9,0.00704635,"HW_stream","ME","stream"
"1737634","AMERICAN_EEL",5,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","WHITE_SUCKER",49,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","REDBREAST_SUNFISH",1,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","COMMON_SHINER",60,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","SPOTTAIL_SHINER",10,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","BLACKNOSE_DACE",178,7,7,0.02014433,"MID_stream","ME","stream"
"1737634","CREEK_CHUB",33,7,7,0.02014433,"MID_stream","ME","stream"
"1737700","WHITE_SUCKER",34,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","REDBREAST_SUNFISH",1,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","PUMPKINSEED",1,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","COMMON_SHINER",28,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","GOLDEN_SHINER",1,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","BLACKNOSE_DACE",30,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","CREEK_CHUB",11,8,10.977,0.03319218,"MID_stream","ME","stream"
"1737700","FALLFISH",25,8,10.977,0.03319218,"MID_stream","ME","stream"
"1735618","AMERICAN_EEL",15,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","BLACKNOSE_SHINER",4,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","COMMON_SHINER",93,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","CREEK_CHUB",13,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","BLACKNOSE_DACE",1,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","FALLFISH",33,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","GOLDEN_SHINER",4,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","LARGEMOUTH_BASS",19,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","NINESPINE_STICKLEBACK",1,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","PUMPKINSEED",4,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","REDBREAST_SUNFISH",155,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","SMALLMOUTH_BASS",34,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735618","WHITE_SUCKER",129,13,13.998,0.00989682,"MID_stream","ME","stream"
"1735780","AMERICAN_EEL",4,4,4,0.00317111,"HW_stream","ME","stream"
"1735780","WHITE_SUCKER",16,4,4,0.00317111,"HW_stream","ME","stream"
"1735780","SPOTTAIL_SHINER",10,4,4,0.00317111,"HW_stream","ME","stream"
"1735780","NINESPINE_STICKLEBACK",11,4,4,0.00317111,"HW_stream","ME","stream"
"1736642","BROWN_BULLHEAD",4,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","AMERICAN_EEL",16,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","WHITE_SUCKER",8,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","COMMON_SHINER",2,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","LARGEMOUTH_BASS",1,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","GOLDEN_SHINER",116,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","FINESCALE_DACE",2,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","BLACKNOSE_DACE",100,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","CREEK_CHUB",2,10,10.166,0.01235712,"HW_stream","ME","stream"
"1736642","FALLFISH",32,10,10.166,0.01235712,"HW_stream","ME","stream"
"1735848","WHITE_SUCKER",14,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","PUMPKINSEED",10,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","COMMON_SHINER",4,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","NORTHERN_REDBELLY_DACE",6,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","FATHEAD_MINNOW",15,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","NINESPINE_STICKLEBACK",2,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","BLACKNOSE_DACE",11,8,8,0.00106704,"HW_stream","ME","stream"
"1735848","CREEK_CHUB",32,8,8,0.00106704,"HW_stream","ME","stream"
"1735958","AMERICAN_EEL",2,5,5.492,0.000506,"HW_stream","ME","stream"
"1735958","BLACKNOSE_DACE",33,5,5.492,0.000506,"HW_stream","ME","stream"
"1735958","CREEK_CHUB",6,5,5.492,0.000506,"HW_stream","ME","stream"
"1735958","FALLFISH",20,5,5.492,0.000506,"HW_stream","ME","stream"
"1735958","WHITE_SUCKER",1,5,5.492,0.000506,"HW_stream","ME","stream"
"1736660","AMERICAN_EEL",7,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736660","WHITE_SUCKER",1,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736660","NORTHERN_REDBELLY_DACE",2,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736660","BLACKNOSE_DACE",22,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736660","BROOK_TROUT",6,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736660","CREEK_CHUB",18,6,6.491,0.0028994,"HW_stream_lake","ME","stream"
"1736672","WHITE_SUCKER",3,6,6,NA,"HW_stream_lake","ME","stream"
"1736672","REDBREAST_SUNFISH",5,6,6,NA,"HW_stream_lake","ME","stream"
"1736672","COMMON_SHINER",27,6,6,NA,"HW_stream_lake","ME","stream"
"1736672","BLACKNOSE_DACE",62,6,6,NA,"HW_stream_lake","ME","stream"
"1736672","CREEK_CHUB",5,6,6,NA,"HW_stream_lake","ME","stream"
"1736672","FALLFISH",22,6,6,NA,"HW_stream_lake","ME","stream"
"1023634","ATLANTIC_SALMON",3,5,5,NA,"HW_stream_lake","ME","stream"
"1023634","BROOK_TROUT",36,5,5,NA,"HW_stream_lake","ME","stream"
"1023634","BURBOT",6,5,5,NA,"HW_stream_lake","ME","stream"
"1023634","CREEK_CHUB",11,5,5,NA,"HW_stream_lake","ME","stream"
"1023634","BLACKNOSE_DACE",56,5,5,NA,"HW_stream_lake","ME","stream"
"1021802","NORTHERN_REDBELLY_DACE",30,4,4,0.00324532,"HW_stream_lake","ME","stream"
"1021802","BLACKNOSE_DACE",40,4,4,0.00324532,"HW_stream_lake","ME","stream"
"1021802","BROOK_TROUT",2,4,4,0.00324532,"HW_stream_lake","ME","stream"
"1021802","CREEK_CHUB",26,4,4,0.00324532,"HW_stream_lake","ME","stream"
"1021904","BLACKNOSE_DACE",39,2,2,0.00271719,"HW_stream_lake","ME","stream"
"1021904","BROOK_TROUT",1,2,2,0.00271719,"HW_stream_lake","ME","stream"
"1024946","WHITE_SUCKER",2,4,4,0.00079488,"HW_stream_lake","ME","stream"
"1024946","BLACKNOSE_DACE",46,4,4,0.00079488,"HW_stream_lake","ME","stream"
"1024946","BROOK_TROUT",9,4,4,0.00079488,"HW_stream_lake","ME","stream"
"1024946","CREEK_CHUB",15,4,4,0.00079488,"HW_stream_lake","ME","stream"
"1024922","ATLANTIC_SALMON",6,2,2,0.00188875,"HW_stream_lake","ME","stream"
"1024922","BROOK_TROUT",2,2,2,0.00188875,"HW_stream_lake","ME","stream"
"1033105","WHITE_SUCKER",28,5,5,0.00284494,"HW_stream","ME","stream"
"1033105","COMMON_SHINER",10,5,5,0.00284494,"HW_stream","ME","stream"
"1033105","ALLEGHENY_PEARL_DACE",2,5,5,0.00284494,"HW_stream","ME","stream"
"1033105","BROOK_TROUT",7,5,5,0.00284494,"HW_stream","ME","stream"
"1033105","CREEK_CHUB",13,5,5,0.00284494,"HW_stream","ME","stream"
"1032127","WHITE_SUCKER",2,5,5,0.02701035,"HW_stream_lake","ME","stream"
"1032127","COMMON_SHINER",3,5,5,0.02701035,"HW_stream_lake","ME","stream"
"1032127","BLACKNOSE_DACE",34,5,5,0.02701035,"HW_stream_lake","ME","stream"
"1032127","BROOK_TROUT",3,5,5,0.02701035,"HW_stream_lake","ME","stream"
"1032127","CREEK_CHUB",13,5,5,0.02701035,"HW_stream_lake","ME","stream"
"5137557","YELLOW_BULLHEAD",4,9,9,0.026912,"MID_stream","IA","stream"
"5137557","CENTRAL_STONEROLLER",10,9,9,0.026912,"MID_stream","IA","stream"
"5137557","RED_SHINER",70,9,9,0.026912,"MID_stream","IA","stream"
"5137557","GREEN_SUNFISH",9,9,9,0.026912,"MID_stream","IA","stream"
"5137557","BIGMOUTH_SHINER",1115,9,9,0.026912,"MID_stream","IA","stream"
"5137557","SAND_SHINER",10,9,9,0.026912,"MID_stream","IA","stream"
"5137557","BLUNTNOSE_MINNOW",87,9,9,0.026912,"MID_stream","IA","stream"
"5137557","FATHEAD_MINNOW",11,9,9,0.026912,"MID_stream","IA","stream"
"5137557","CREEK_CHUB",65,9,9,0.026912,"MID_stream","IA","stream"
"17233688","WHITE_SUCKER",21,5,5,0.001808,"HW_stream","IA","stream"
"17233688","JOHNNY_DARTER",4,5,5,0.001808,"HW_stream","IA","stream"
"17233688","SAND_SHINER",3,5,5,0.001808,"HW_stream","IA","stream"
"17233688","FATHEAD_MINNOW",1,5,5,0.001808,"HW_stream","IA","stream"
"17233688","CREEK_CHUB",15,5,5,0.001808,"HW_stream","IA","stream"
"17234054","QUILLBACK",6,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","WHITE_SUCKER",14,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","COMMON_CARP",4,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","GOLDEYE",1,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","BIGMOUTH_SHINER",12,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","SAND_SHINER",23,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","FATHEAD_MINNOW",13,8,8,0.04017295,"MID_stream","IA","stream"
"17234054","CREEK_CHUB",42,8,8,0.04017295,"MID_stream","IA","stream"
"7226706","BLACK_BULLHEAD",4,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","CENTRAL_STONEROLLER",4,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","WHITE_SUCKER",13,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","BIGMOUTH_SHINER",40,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","SAND_SHINER",30,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","FATHEAD_MINNOW",8,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","WESTERN_BLACKNOSE_DACE",38,8,8,0.0180414,"MID_stream","IA","stream"
"7226706","CREEK_CHUB",484,8,8,0.0180414,"MID_stream","IA","stream"
"17243626","WHITE_SUCKER",2,5,5,0.018284,"HW_stream","IA","stream"
"17243626","BIGMOUTH_SHINER",7,5,5,0.018284,"HW_stream","IA","stream"
"17243626","SAND_SHINER",5,5,5,0.018284,"HW_stream","IA","stream"
"17243626","FATHEAD_MINNOW",22,5,5,0.018284,"HW_stream","IA","stream"
"17243626","CREEK_CHUB",23,5,5,0.018284,"HW_stream","IA","stream"
"14807133","BIGMOUTH_BUFFALO",4,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","BLACK_BULLHEAD",1,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","BLACK_CRAPPIE",3,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","BLUEGILL",233,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","BOWFIN",3,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","CHANNEL_CATFISH",5,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","COMMON_CARP",12,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","EMERALD_SHINER",2,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","FRESHWATER_DRUM",17,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","GIZZARD_SHAD",84,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","LARGEMOUTH_BASS",65,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","NORTHERN_PIKE",1,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","ORANGESPOTTED_SUNFISH",2,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","PUMPKINSEED",1,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","QUILLBACK",10,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","RIVER_CARPSUCKER",19,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","SAUGER",2,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","SMALLMOUTH_BUFFALO",7,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","SPOTTAIL_SHINER",5,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","WALLEYE",24,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","WHITE_BASS",22,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","WHITE_CRAPPIE",2,23,23.898,0.37290553,"RIVER","IA","stream"
"14807133","YELLOW_PERCH",2,23,23.898,0.37290553,"RIVER","IA","stream"
"13375129","BLACK_BULLHEAD",1,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","CENTRAL_STONEROLLER",26,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","WHITE_SUCKER",29,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","JOHNNY_DARTER",25,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","NORTHERN_HOG_SUCKER",4,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","GREEN_SUNFISH",10,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","COMMON_SHINER",11,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","GOLDEN_REDHORSE",5,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","SHORTHEAD_REDHORSE",2,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","HORNYHEAD_CHUB",4,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","BIGMOUTH_SHINER",63,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","SAND_SHINER",18,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","STONECAT",3,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","BLUNTNOSE_MINNOW",27,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","WESTERN_BLACKNOSE_DACE",71,16,16.498,0.0439698,"MID_stream","IA","stream"
"13375129","CREEK_CHUB",29,16,16.498,0.0439698,"MID_stream","IA","stream"
"13377407","WHITE_SUCKER",36,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","FANTAIL_DARTER",12,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","JOHNNY_DARTER",253,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","BIGMOUTH_SHINER",22,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","SOUTHERN_REDBELLY_DACE",9,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","BLUNTNOSE_MINNOW",55,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","FATHEAD_MINNOW",27,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","WESTERN_BLACKNOSE_DACE",85,9,9,0.0012652,"HW_stream","IA","stream"
"13377407","CREEK_CHUB",39,9,9,0.0012652,"HW_stream","IA","stream"
"13374317","ROCK_BASS",4,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","YELLOW_BULLHEAD",8,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","CENTRAL_STONEROLLER",4,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","RIVER_CARPSUCKER",4,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","QUILLBACK",7,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","WHITE_SUCKER",1,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SPOTFIN_SHINER",483,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","FANTAIL_DARTER",1,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","JOHNNY_DARTER",2,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BANDED_DARTER",25,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","NORTHERN_HOG_SUCKER",5,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","CHANNEL_CATFISH",2,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BROOK_SILVERSIDE",1,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BLUEGILL",10,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","COMMON_SHINER",2,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SMALLMOUTH_BASS",25,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","GOLDEN_REDHORSE",44,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SHORTHEAD_REDHORSE",5,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","EMERALD_SHINER",1,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BIGMOUTH_SHINER",4,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SAND_SHINER",30,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","STONECAT",3,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SLENDERHEAD_DARTER",8,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","SUCKERMOUTH_MINNOW",4,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BLUNTNOSE_MINNOW",59,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","BULLHEAD_MINNOW",41,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","WESTERN_BLACKNOSE_DACE",1,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","CREEK_CHUB",2,29,31.497,0.22012081,"MID_stream","IA","stream"
"13374317","WALLEYE",2,29,31.497,0.22012081,"MID_stream","IA","stream"
"6965591","RED_SHINER",42,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","SPOTFIN_SHINER",2,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","COMMON_CARP",17,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","GIZZARD_SHAD",13,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","JOHNNY_DARTER",1,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","BLACKSTRIPE_TOPMINNOW",1,14,21.944,0.05544021,"MID_stream","IA","stream"
"6965591","SMALLMOUTH_BUFFALO",1,14,21.944,0.05544021,"MID_stream","IA","stream"
